Year,Donor,Where Donor Lives,Donor's Source of Wealth,Recipient,Recipient Location,Cause,Gift type,Gift Value
2017,Anonymous,,,"Furman U. (Greenville, S.C.)",South Carolina,Colleges and universities,Gift,"$1,000,000 "
2017,Richard Rauh,Pennsylvania,Family wealth,U. of Pittsburgh,Pennsylvania,Colleges and universities,Pledge,"$1,000,000 "
2017,Tzili Charney,New York,Real estate,Yeshiva U. (New York),New York,Colleges and universities,Gift,"$1,000,000 "
2017,Anonymous,,,"Washington College (Chestertown, Md.)",Maryland,Colleges and universities,Bequest,"$1,000,000 "
2017,Thomas Oeschger,California,Engineering,"Palomar Health Foundation (Escondido, Calif.)",California,Health,Gift,"$1,000,000 "
2017,Bill and Laurie Shean,Massachusetts,Finance,U. of Vermont (Burlington),Vermont,Colleges and universities,Gift,"$1,000,000 "
2017,Anonymous,,,"Southlake YMCA (Crown Point, Ind.)",Indiana,Sports and recreation,Gift,"$1,000,000 "
2017,Peter LeRoy McCall Jr.,South Carolina,Agriculture,Clemson U. (S.C.),South Carolina,Colleges and universities,GiftNoncash,"$1,000,000 "
2017,Don and Chris Bickle,Kansas,Industry,Fort Hays State U. Foundation (Kan.),Kansas,Colleges and universities,Gift,"$1,000,000 "
2017,T. Walter and Christine Brashier,South Carolina,Real estate,"North Greenville U. (Tigerville, S.C.)",South Carolina,Colleges and universities,Gift,"$1,000,000 "
2017,John and Becki Lusk,Arkansas,Investments,United Methodist Foundation of Arkansas (Little Rock),Arkansas,Religious groups,Gift,"$1,000,000 "
2017,Robert and Polina Schlott,Iowa,Oil,"Pottawattamie Arts, Culture & Entertainment (Council Bluffs, Iowa)",Iowa,Arts,Gift,"$1,000,000 "
2017,Kikie and Robert L. Priddy,Florida,Finance,Tulane U. (New Orleans),Louisiana,Colleges and universities,Pledge,"$1,000,000 "
2017,Alan M. and Sherry M. Leventhal,Massachusetts,Real estate,Tulane U. (New Orleans),Louisiana,Colleges and universities,Pledge,"$1,000,000 "
2017,Mary McChesney,California,Education,"Orange Coast College Foundation (Costa Mesa, Calif.)",California,Colleges and universities,Gift,"$1,000,000 "
2017,Jerry and Carole Ringer,Iowa,Health care,"Cornell College (Mount Vernon, Iowa)",Iowa,Colleges and universities,Gift,"$1,000,000 "
2017,Anonymous,,,"Pacelli Catholic Schools (Stevens Point, Wis.)",Wisconsin,Education,ChallengeGift,"$1,000,000 "
2017,Knapp Family Foundation (Charles Knapp),New York,,"Northwell Health (Manhasset, N.Y.)",New York,Health,Gift,"$1,000,000 "
2017,George Roberts,California,Finance,Northern Arizona U. (Flagstaff),Arizona,Colleges and universities,Gift,"$1,000,000 "
2017,Jane Filby Leipold,Pennsylvania,Technology,Pennsylvania State U. at Harrisburg (Middletown),Pennsylvania,Colleges and universities,Pledge,"$1,000,000 "
2017,Allan and Judi Schuman,Florida,Industry,"Jewish Federation of South Palm Beach County (Boca Raton, Fla.)",Florida,Jewish federations,Gift,"$1,000,000 "
2017,Steven and Lisa Tananbaum,New York,Finance,"Northwestern U. (Evanston, Ill.)",Illinois,Colleges and universities,Gift,"$1,000,000 "
2017,Paul Norman,Ohio,Finance,Marian U. (Ind.),Indiana,Colleges and universities,Gift,"$1,000,000 "
2017,Jim Rosengren,Texas,Health care,U. of Central Florida (Orlando),Florida,Colleges and universities,Gift,"$1,000,000 "
2017,Jorge Galante,Florida,Health care,"Orthopaedic Research and Education Foundation (Rosemont, Ill.)",Illinois,Health,Bequest,"$1,000,000 "
2017,Tipper Gore,Tennessee,Government,"National Alliance on Mental Health (Arlington, Va.)",Virginia,Health,Gift,"$1,000,000 "
2017,J. William and Dorothy Asher,Indiana,Education,"DePauw U. (Greencastle, Ind.)",Indiana,Colleges and universities,Gift,"$1,000,000 "
2017,Jon M. Huntsman Sr.,Utah,Chemicals,U. of Nevada at Las Vegas Foundation,Nevada,Colleges and universities,Gift,"$1,000,000 "
2017,Anonymous,,,U. of San Francisco,California,Colleges and universities,Gift,"$1,000,000 "
2017,Stanley and Peggy Zinberg,New York,Health care,"Peconic Bay Medical Center (Riverhead, N.Y.)",New York,Health,Gift,"$1,000,000 "
2017,Elayne Bernstein,Massachusetts,,Theater for a New Audience (New York),New York,Arts,Bequest,"$1,000,000 "
2017,Anonymous,,,"Baylor U. (Waco, Tex.)",Texas,Colleges and universities,Gift,"$1,000,000 "
2017,David and Julia Koch,New York,Oil,"Mark Arts (Wichita, Kan.)",Kansas,Arts,Gift,"$1,000,000 "
2017,Kenneth C. Griffin Charitable Fund (Kenneth Griffin),Illinois,Finance,Museum of Contemporary Art Chicago,Illinois,Arts,Gift,"$1,000,000 "
2017,Efroymson Family Fund (Jeremy and Elissa Efroymson),Indiana,Family wealth,Indianapolis Museum of Art,Indiana,Arts,Gift,"$1,000,000 "
2017,Ernest and Sarah Butler,Texas,Health care,Austin Opera (Tex.),Texas,Arts,Gift,"$1,000,000 "
2017,Dan and Terry Martinez,Texas,Finance,U. of Texas Rio Grande Valley,Texas,Colleges and universities,PledgeBequest,"$1,000,000 "
2017,Gertrude Hight,Florida,Health care,"Players Centre for Performing Arts (Sarasota, Fla.)",Florida,Arts,Gift,"$1,000,000 "
2017,Carol Quillen and George McLendon,,Education,Davidson College (N.C.),North Carolina,Colleges and universities,,"$1,000,000 "
2017,Anonymous,,,U. of San Francisco,California,Colleges and universities,Pledge,"$1,000,000 "
2017,Michael and Alice Jung,California,Education,U. of California at Los Angeles,California,Colleges and universities,,"$1,000,000 "
2017,Ross and Brenda Biederman,,Media and entertainment,Northwestern Michigan College (Traverse City),Michigan,Colleges and universities,,"$1,000,000 "
2017,Paul and Diane Loiello Palmieri,,Advertising,"Mount St. Mary University (Emmitsburg, Md.)",Maryland,Colleges and universities,,"$1,000,000 "
2017,David A. Bitonte,,Health care,Philadelphia College of Osteopathic Medicine,Pennsylvania,Colleges and universities,Pledge,"$1,000,000 "
2017,Antonio Pomerleau,,Real estate,Greater Burlington YMCA (Vt.),Vermont,Sports and recreation,PledgeChallenge,"$1,000,000 "
2017,Mookerji Foundation (Sid Mookerji),Georgia,Retail,Advanced Technology Development Center (Atlanta),Georgia,Education,Gift,"$1,000,000 "
2017,Jeff Bezos,Washington,Retail,Reporters Committee for Freedom of the Press (Washington),District of Columbia,Public affairs,Gift,"$1,000,000 "
2017,Mark and Julie Filler,Illinois,,Ann and Robert H. Lurie Children's Hospital of Chicago,Illinois,Health,Gift,"$1,000,000 "
2017,Dorothy Lichtenstein,New York,Family wealth,Foundation for Contemporary Arts (New York),New York,Arts,Gift,"$1,000,000 "
2017,Sekhar and Archana Naik,Connecticut,Technology,"Ocean Community YMCA (Mystic, Conn.)",Connecticut,Sports and recreation,PledgeChallenge,"$1,000,000 "
2017,Larry Robbins,New York,Finance,Sohn Conference Foundation (New York),New York,Health,Pledge,"$1,000,000 "
2017,Elizabeth Carrow-Woolfolk and Robert Woolfolk,Texas,Education,Our Lady of the Lake U. (San Antonio),Texas,Health,BequestPledge,"$1,000,000 "
2017,Steward Family Foundation (David Steward),Missouri,,Sheldon Concert Hall (St. Louis),Missouri,Arts,Gift,"$1,000,000 "
2017,Helen and Will Webster Foundation (Will Webster),California,,"Five Acres (Pasadena, Calif.)",California,Human and social services,Gift,"$1,000,000 "
2017,Don Margolis,Colorado,Law,"Congregation Har HaShem (Boulder, Colo.)",Colorado,Religious groups,Gift,"$1,000,000 "
2017,Voelcker Trust (Max and Minnie Tomerlin Voelcker),Texas,Agriculture,Phil Hardberger Park Conservancy (San Antonio),Texas,Conservation and the environment,Gift,"$1,000,000 "
2017,Margie and Bill Klesse Family Foundation (Bill and Margie Klesse),Texas,Energy,Phil Hardberger Park Conservancy (San Antonio),Texas,Conservation and the environment,Gift,"$1,000,000 "
2017,Phil and Linda Hardberger,Texas,Government,Phil Hardberger Park Conservancy (San Antonio),Texas,Conservation and the environment,Gift,"$1,000,000 "
2017,Anonymous,,,Vanderbilt U. (Nashville),Tennessee,Colleges and universities,,"$1,000,000 "
2017,Manuel Mancebo Jr.,,Transportation,California State U. at Fresno,California,Colleges and universities,Pledge,"$1,000,000 "
2017,Kathryn Burke Greever,West Virginia,Education,Emory & Henry College (Va.),Virginia,Colleges and universities,,"$1,000,000 "
2017,Steven P. Rosenthal,Massachusetts,Finance,"Northeast Arc (Danvers, Mass.)",Massachusetts,Human and social services,Gift,"$1,000,000 "
2017,Barack and Michelle Obama,District of Columbia,Government,One Summer Chicago,Illinois,Children and youths,Pledge,"$1,000,000 "
2017,Barack and Michelle Obama,District of Columbia,Government,Chicagoland Workforce Funder Alliance,Illinois,Museums and libraries,Pledge,"$1,000,000 "
2017,Richard Berberian,California,Agriculture,"Valley Children's Healthcare (Fresno, Calif.)",California,Health,Gift,"$1,000,000 "
2017,William H. and Babs Freeman,Tennessee,Real estate,Cheekwood Estate and Gardens (Nashville),Tennessee,Historic preservation,,"$1,000,000 "
2017,Anonymous,,,Cheekwood Estate and Gardens (Nashville),Tennessee,Historic preservation,Gift,"$1,000,000 "
2017,Lillian Bradford,Tennessee,Finance,Cheekwood Estate and Gardens (Nashville),Tennessee,Historic preservation,Gift,"$1,000,000 "
2017,Scott Stallard and Marlu Allan,Arizona,Technology,Arizona Opera (Phoenix),Arizona,Arts,,"$1,000,000 "
2017,Ronald C. Jernigan,Texas,Finance,Austin Symphony,,Arts,Pledge,"$1,000,000 "
2017,Kent Colvin,Kansas,Food and beverage,"Seward County Community College (Liberal, Kan.)",Kansas,Colleges and universities,Gift,"$1,000,000 "
2017,Stephen Prone,Massachusetts,Family wealth,"Cardinal Spellman High School (Brockton, Mass.)",Massachusetts,Education,Pledge,"$1,000,000 "
2017,Lauridsen Family Foundation (Nix and Virginia Lauridsen),Iowa,Pharmaceuticals,Des Moines Metro Opera,Iowa,Arts,Gift,"$1,000,000 "
